"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"696","Paralympic champ Sumit Antil breaks world record again; sometimes pain is like a stab to the stump, he says","1661012262000","","https://indianexpress.com/article/sports/paralympic-champ-sumit-antil-breaks-world-record-again-sometimes-pain-is-like-a-stab-to-the-stump-he-says-8102113/","571","SPORTS"
"697","Bowled in right areas, didn’t think about wickets: Mohammed Siraj","1661011807000","","https://indianexpress.com/article/sports/cricket/bowled-in-right-areas-didnt-think-about-wickets-siraj-8102055/","572","SPORTS"
"698","Werder stun Dortmund with three late goals for 3-2 comeback win","1661010954000","","https://indianexpress.com/article/sports/football/werder-stun-dortmund-with-three-late-goals-for-3-2-comeback-win-8102103/","573","SPORTS"
"699","Army Red hold Chennaiyin FC 2-2 in Durand Cup","1661009525000","","https://indianexpress.com/article/sports/football/army-red-hold-chennaiyin-fc-2-2-in-durand-cup-8102021/","574","SPORTS"
"700","We bat deep and weren’t nervous: KL Rahul on India’s top-order wobble against Zimbabwe","1661008117000","","https://indianexpress.com/article/sports/cricket/we-bat-deep-and-werent-nervous-kl-rahul-on-indias-top-order-wobble-against-zimbabwe-8101897/","575","SPORTS"
"701","Instead of testing batters, India chose to bowl first again to seal series with 5-wicket win against Zimbabwe","1661006410000","","https://indianexpress.com/article/sports/cricket/ind-vs-zim-2nd-odi-match-report-8101900/","576","SPORTS"
"702","Harry Kane sets Premier League record in Tottenham’s hard-fought win over Wolves","1661005086000","","https://indianexpress.com/article/sports/football/harry-kane-sets-premier-league-record-in-tottenhams-hard-fought-win-over-wolves-8101833/","577","SPORTS"
"703","Young seamer Madushanka finds a place as Sri Lanka name strong squad for Asia Cup","1660996384000","","https://indianexpress.com/article/sports/cricket/young-seamer-madushanka-finds-a-place-as-sri-lanka-name-strong-squad-for-asia-cup-8101591/","578","SPORTS"
"704","“I guess we could be playing more. It’s a sad thing.” Dean Elgar, South Africa’s Test captain, is unhappy with FTP","1660990177000","","https://indianexpress.com/article/sports/cricket/i-guess-we-could-be-playing-more-its-a-sad-thing-dean-elgar-south-africas-test-captain-is-unhappy-with-ftp-8101415/","579","SPORTS"
"705","Jamie Vardy extends Leicester contract until 2024","1660989300000","","https://indianexpress.com/article/sports/football/jamie-vardy-extends-leicester-contract-until-2024-8101411/","580","SPORTS"
"706","Gokulam Kerala barred from AFC Women’s club championship","1660986496000","","https://indianexpress.com/article/sports/football/gokulam-kerala-not-to-compete-in-asian-womens-club-championship-due-to-aiffs-suspension-8101298/","581","SPORTS"
"707","Weekend preview: Manchester United-Liverpool blockbuster, City look to build on strong start, Atletico and Villareal’s top-of-the-table clash","1660984921000","","https://indianexpress.com/article/sports/football/manchester-united-liverpool-blockbuster-c-atletico-and-villareals-top-of-the-table-clash-8101230/","582","SPORTS"
"708","Role clarity gives out-of-form players direction to work in: Rohit Sharma","1660984043000","","https://indianexpress.com/article/sports/cricket/role-clarity-gives-out-of-form-players-direction-to-work-in-rohit-sharma-8101240/","583","SPORTS"
"709","Watch: The Carlos Alcaraz rally that had Cincinnati on its feet in his  6-7, 7-6, 4-6 loss against Cameron Norrie","1660980550000","","https://indianexpress.com/article/sports/tennis/watch-the-carlos-alcaraz-rally-that-had-cincinnati-on-its-feet-in-his-6-7-7-6-4-6-loss-against-cameron-norrie-8101171/","584","SPORTS"
"710","Sumit Antil, Yogesh Kathuniya create new world records at Para Nationals","1660980313000","","https://indianexpress.com/article/sports/sport-others/sumit-antil-yogesh-kathuniya-create-new-world-records-at-para-nationals-8101172/","585","SPORTS"
"711","Under Virat Kohli India led the way in development of Test cricket, says Graeme Smith","1660978823000","","https://indianexpress.com/article/sports/cricket/under-virat-kohli-india-led-the-way-in-development-of-test-cricket-says-graeme-smith-8101123/","586","SPORTS"
"712","Headbutt Trial: Manchester United legend Ryan Giggs’ ex-girlfriend calls him ‘compulsive liar’, accuses of cheating with a cricketer’s wife","1660977867000","","https://indianexpress.com/article/sports/football/headbutt-trial-manchester-united-legend-ryan-giggs-ex-girlfriend-calls-him-compulsive-liar-accuses-of-cheating-with-a-cricketers-wife-8101100/","587","SPORTS"
"713","Zak Crawley’s England place under threat after Lord’s failure","1660976645000","","https://indianexpress.com/article/sports/cricket/zak-crawleys-england-place-under-threat-after-lords-failure-8101042/","588","SPORTS"
"714","IND vs ZIM 2nd ODI Predicted Playing XI: India likely to land an unchanged XI","1660975876000","","https://indianexpress.com/article/sports/cricket/ind-vs-zim-2nd-odi-predicted-playing-xi-india-likely-to-to-land-an-unchanged-xi-8100997/","589","SPORTS"
"715","Medvedev and Tsitsipas set up showpiece SF, Alcaraz crashes out in Cincinnati","1660973660000","","https://indianexpress.com/article/sports/tennis/medvedev-and-tsitsipas-set-up-showpiece-sf-alcaraz-crashes-out-in-cincinnati-8100949/","590","SPORTS"
"716","FTX Crypto Cup: Praggnanandhaa’s winning streak ends, trails Magnus Carlsen by one match point after five rounds","1660972897000","","https://indianexpress.com/article/sports/chess/praggnanandhaa-winning-streak-ends-trails-carlsen-by-one-match-point-after-five-rounds-8100945/","591","SPORTS"
"717","In teary testimony, Kobe Bryant’s widow Vanessa says crash photos turned grief to horror","1660971057000","","https://indianexpress.com/article/sports/basketball/kobe-bryants-widow-says-crash-photos-turned-grief-to-horror-8100903/","592","SPORTS"
"718","Sports, A Musical: How Nusrat Fateh Ali Khan helped Pakistan World Cuppers? Why Sachin Tendulkar heard Bryan Adams on loop?","1660966546000","","https://indianexpress.com/article/sports/cricket/sports-a-musical-how-nusrat-fateh-ali-khan-helped-pakistan-world-cuppers-why-sachin-tendulkar-heard-bryan-adams-on-loop-8100758/","593","SPORTS"
"719","Australia targets PNG, Vanuatu in cricket diplomacy project","1660966269000","","https://indianexpress.com/article/sports/cricket/australia-targets-png-vanuatu-in-cricket-diplomacy-project-8100816/","594","SPORTS"
"720","While You Were Asleep: SA solidify bragging rights for WTC final, Indians register wins in Royal One-Day Cup and Keys beats Rybakina to reach SF in Cincinnati","1660965944000","","https://indianexpress.com/article/sports/while-you-were-asleep-sa-solidify-bragging-rights-for-wtc-final-indians-register-wins-in-the-royal-one-day-cup-and-keys-beats-rybakina-to-reach-sf-in-cincinnati-8100783/","595","SPORTS"
"721","Chelsea boss Thomas Tuchel unimpressed by referee Mike Dean’s apology","1660965018000","","https://indianexpress.com/article/sports/football/chelsea-boss-thomas-tuchel-unimpressed-by-referee-mike-deans-apology-8100796/","596","SPORTS"
"722","Amidst the gloom, Manisha provides cheer as she becomes the first Indian to play a Champions League match","1660938786000","","https://indianexpress.com/article/sports/football/amidst-the-gloom-manisha-provides-cheer-as-she-becomes-the-first-india-to-play-a-champions-league-match-8100616/","597","SPORTS"
"723","Kiran, once a javelin gold medalist, picked for India women’s tour of England","1660938177000","","https://indianexpress.com/article/sports/cricket/kiran-once-a-javelin-gold-medlist-picked-for-india-womens-tour-of-england-8100596/","598","SPORTS"
"724","Private Trialthon at Sukhna for 1st time; rules flouted, wrong precedent being set: officials","1660937013000","","https://indianexpress.com/article/sports/sport-others/private-trialthon-at-sukhna-for-1st-time-rules-flouted-wrong-precedent-being-set-officials-8100587/","599","SPORTS"
"725","She was named Antim so that her family wouldn’t welcome any more girl child. Now, she is India’s first U-20 women’s wrestling world champion","1660934917000","","https://indianexpress.com/article/sports/antim-has-the-final-word-8100540/","600","SPORTS"
"726","Jhulan Goswami gets farewell game at Lord’s","1660933827000","","https://indianexpress.com/article/sports/cricket/jhulan-goswami-gets-farewell-game-at-lords-8100526/","601","SPORTS"
"727","Gokulam Kerala skipper on uncertainty in Indian football: ‘Players ask me: Asha didi, kya hum khel paenge?’","1660930091000","","https://indianexpress.com/article/sports/football/ashalata-devi-india-womens-football-being-punished-for-no-fault-of-ours-8100469/","602","SPORTS"
"728","‘Never saw him losing temper’: Sir Alex Ferguson defends Ryan Giggs in ‘headbutt’ trial","1660924627000","","https://indianexpress.com/article/sports/football/alex-ferguson-called-as-character-witness-for-giggs-in-trial-8100388/","603","SPORTS"
"729","South Africa complete innings defeat of England in 1st Test","1660924215000","","https://indianexpress.com/article/sports/cricket/south-africa-complete-innings-defeat-of-england-in-1st-test-8100382/","604","SPORTS"
"730","India women’s T20 & ODI team for England tour announced","1660920610000","","https://indianexpress.com/article/sports/cricket/india-womens-t20-odi-team-for-england-tour-announced-8100283/","605","SPORTS"
"731","Chelsea’s Kante facing weeks out with muscle injury","1660918340000","","https://indianexpress.com/article/sports/football/chelseas-kante-facing-weeks-out-with-muscle-injury-8100236/","606","SPORTS"
"732","‘Man United owners want to win, want fans behind the club’: Ten Hag on protests before Liverpool game","1660915860000","","https://indianexpress.com/article/sports/football/man-united-owners-glazers-fans-ten-hag-protests-united-liverpool-8100141/","607","SPORTS"
"733","Cristiano Ronaldo to Dortmund: German club breaks silence","1660914555000","","https://indianexpress.com/article/sports/football/cristiano-ronaldo-to-dortmund-german-club-breaks-silence-8100133/","608","SPORTS"
"734","Bangladesh appoint Sriram as technical consultant till T20 WC","1660914157000","","https://indianexpress.com/article/sports/bangladesh-appoint-sriram-as-technical-consultant-till-t20-wc-8100136/","609","SPORTS"
"735","Jemimah Rodrigues out of The Hundred with wrist injury, Gaby Lewis replaces her","1660913513000","","https://indianexpress.com/article/sports/cricket/jemimah-rodrigues-out-of-the-hundred-with-wrist-injury-gaby-lewis-replaces-her-8100104/","610","SPORTS"
"736","Casemiro wants to leave Real Madrid: Carlo Ancelotti","1660913505000","","https://indianexpress.com/article/sports/football/casemiro-wants-to-leave-real-madrid-carlo-ancelotti-8100118/","611","SPORTS"
"737","Bayern top scorer Musiala to miss Bochum game with muscle injury","1660909544000","","https://indianexpress.com/article/sports/football/bayern-top-scorer-musiala-to-miss-bochum-game-with-muscle-injury-8099922/","612","SPORTS"
"738","What a catch: Stuart Broad takes an overhead stunner at Lord’s","1660909042000","","https://indianexpress.com/article/sports/cricket/what-a-catch-stuart-broad-takes-an-overhead-stunner-at-lords-8099926/","613","SPORTS"
"739","Liverpool’s Klopp says wounded Man Utd will not be easy to play","1660902964000","","https://indianexpress.com/article/sports/football/liverpools-klopp-says-wounded-man-utd-will-not-be-easy-to-play-8099585/","614","SPORTS"
"740","IND vs ZIM: Skipper Rahul needs game time; team new challenge in remaining ODIs","1660902154000","","https://indianexpress.com/article/sports/cricket/ind-vs-zim-skipper-rahul-needs-game-time-team-new-challenge-in-remaining-odis-8099514/","615","SPORTS"
"741","Watch: Florentin Pogba celebrates his birthday with ATK Mohun Bagan teammates","1660895798000","","https://indianexpress.com/article/sports/football/watch-florentin-pogba-celebrates-his-birthday-with-atk-mohun-bagan-teammates-8099376/","616","SPORTS"
"742","I was told to target Sourav Ganguly’s ribs: Shoaib Akhtar talks about that delivery in 1999 Mohali ODI","1660893807000","","https://indianexpress.com/article/sports/cricket/i-was-told-to-target-sourav-gangulys-ribs-shoaib-akhtar-talks-about-that-delivery-in-1999-mohali-odi-8099246/","617","SPORTS"
"743","Daniil Medvedev not against off-court coaching but sees little impact","1660891834000","","https://indianexpress.com/article/sports/tennis/medvedev-not-against-off-court-coaching-but-sees-little-impac-8099200t/","618","SPORTS"
"744","Manisha Kalyan becomes first Indian to play in UEFA Women’s Champions League","1660890680000","","https://indianexpress.com/article/sports/football/manisha-kalyan-becomes-first-indian-to-play-in-uefa-womens-champions-league-8099187/","619","SPORTS"
"745","“I would marry Messi at any moment”, says former Argentina player","1660887448000","","https://indianexpress.com/article/sports/football/i-would-marry-messi-at-any-moment-says-former-argentina-player-and-manager-8098955/","620","SPORTS"
"746","No stopping Praggnanandhaa as he makes it four wins in a row, beats Aronian","1660886653000","","https://indianexpress.com/article/sports/chess/no-stopping-praggnanandhaa-as-he-makes-it-four-wins-in-a-row-beats-aronian-8098994/","621","SPORTS"
"747","‘More people need to research it, people don’t always talk about it’ – Dina Asher-Smith says period-induced calf cramps derailed 200m final","1660885370000","","https://indianexpress.com/article/sports/sport-others/more-people-need-to-research-it-people-dont-always-talk-about-it-dina-asher-smith-says-period-induced-calf-cramps-derailed-200m-final-8098963/","622","SPORTS"
